id;question;correct;distractor1;distractor2;distractor3;grade;visible
5347;[["text","◁▽△◯◁▽_◯"]];[["text","s"]];[["text","z"]];;;0;1
5348;[["text","▽▽_◯◁▷▽"]];[["text","s"]];[["text","z"]];;;0;1
5349;[["text","▷◁_▽"]];[["text","s"]];[["text","z"]];;;0;1
5350;[["text","▽◁△◁_▷◯△"]];[["text","z"]];[["text","s"]];;;0;1
5351;[["text","▽_△"]];[["text","z"]];[["text","s"]];;;0;1
5352;[["text","◯▷◯△▷_◁▷"]];[["text","s"]];[["text","z"]];;;0;1
5353;[["text","◯▷_▽▽◁"]];[["text","z"]];[["text","s"]];;;0;1
5354;[["text","△_◯"]];[["text","s"]];[["text","z"]];;;0;1
5356;[["text","◁◯_△"]];[["text","y"]];[["text","i"]];;;0;1
5357;[["text","◁_▷"]];[["text","y"]];[["text","i"]];;;0;1
5358;[["text","▷▷_▷"]];[["text","í"]];[["text","ý"]];;;0;1
5359;[["text","◯◯◯_◯△◯"]];[["text","í"]];[["text","ý"]];;;0;1
5360;[["text","◁▽▷▽◁_▽"]];[["text","y"]];[["text","i"]];;;0;1
5361;[["text","◁△_◯▽◁▽"]];[["text","i"]];[["text","y"]];;;0;1
5362;[["text","▽_▷◁▷◁"]];[["text","i"]];[["text","y"]];;;0;1
5363;[["text","◯▽_▽△"]];[["text","i"]];[["text","y"]];;;0;1
5364;[["text","◯◁◁▽◯_◯"]];[["text","i"]];[["text","y"]];;;0;1
5365;[["text","▽△_◁◯△△◯"]];[["text","i"]];[["text","y"]];;;0;1
5366;[["text","◯◯◁_△△"]];[["text","i"]];[["text","y"]];;;0;1
5367;[["text","◯_◁◁◁◁◯"]];[["text","i"]];[["text","y"]];;;0;1
5368;[["text","△_◯◁◁"]];[["text","y"]];[["text","i"]];;;0;1
5369;[["text","◁_▽▷▽▷◁"]];[["text","y"]];[["text","i"]];;;0;1
5370;[["text","▷_◁◁△"]];[["text","y"]];[["text","i"]];;;0;1
5371;[["text","◯_◯"]];[["text","y"]];[["text","i"]];;;0;1
5372;[["text","◁_△"]];[["text","y"]];[["text","i"]];;;0;1
5373;[["text","▽_▷▷▷"]];[["text","i"]];[["text","y"]];;;0;1
5374;[["text","◯_▽▷△▽◯◁"]];[["text","i"]];[["text","y"]];;;0;1
5375;[["text","◁_◯△▽"]];[["text","y"]];[["text","i"]];;;0;1
5376;[["text","◁△_▽"]];[["text","y"]];[["text","i"]];;;0;1
5377;[["text","△_△"]];[["text","í"]];[["text","ý"]];;;0;1
5378;[["text","△◯△▷_◯"]];[["text","i"]];[["text","y"]];;;0;1
5379;[["text","◁_◯◁△"]];[["text","y"]];[["text","i"]];;;0;1
5380;[["text","▷△_◁"]];[["text","i"]];[["text","y"]];;;0;1
5381;[["text","△◯◯_▷"]];[["text","i"]];[["text","y"]];;;0;1
5382;[["text","▽▽△▽_◁▷"]];[["text","i"]];[["text","y"]];;;0;1
5383;[["text","◯◯▷_◁◯"]];[["text","z"]];[["text","s"]];;;0;1
5384;[["text","▷_▷◁◁▽▷▽"]];[["text","s"]];[["text","z"]];;;0;1
5385;[["text","◁_▷△"]];[["text","ze"]];[["text","se"]];;;0;1
5386;[["text","▽△_▷◯◯◁"]];[["text","z"]];[["text","s"]];;;0;1
5387;[["text","▷△◯▷△_▽◁"]];[["text","s"]];[["text","z"]];;;0;1
5388;[["text","▽◯_△"]];[["text","s"]];[["text","z"]];;;0;1
5389;[["text","▷▷◯◯_▽"]];[["text","s"]];[["text","z"]];;;0;1
5390;[["text","△△◯◁_◯▷"]];[["text","z"]];[["text","s"]];;;0;1
5391;[["text","◯◯_▽"]];[["text","z"]];[["text","s"]];;;0;1
5392;[["text","▷_△"]];[["text","z"]];[["text","s"]];;;0;1
5393;[["text","◁_◯◯▽▽"]];[["text","z"]];[["text","s"]];;;0;1
5394;[["text","▷◁_▽▷"]];[["text","s"]];[["text","z"]];;;0;1
5395;[["text","▽◁▽◁◁_◁△"]];[["text","se"]];[["text","ze"]];;;0;1
5396;[["text","▽▽▷◯◁_◯"]];[["text","s"]];[["text","z"]];;;0;1
5397;[["text","▽▽◁_◯"]];[["text","s"]];[["text","z"]];;;0;1
5398;[["text","△△_△▽▽▽▷"]];[["text","s"]];[["text","z"]];;;0;1
5399;[["text","◁▽_◯△◁△"]];[["text","z"]];[["text","s"]];;;0;1
5400;[["text","▽◁◁_◯▽◯◯"]];[["text","s"]];[["text","z"]];;;0;1
5401;[["text","◁◯▽▷◯▽_▷"]];[["text","z"]];[["text","s"]];;;0;1
5402;[["text","△◁▷▽_◯"]];[["text","z"]];[["text","s"]];;;0;1
5403;[["text","△▷△◁_◁◯"]];[["text","z"]];[["text","s"]];;;0;1
5404;[["text","▽▷▷◁_◯◯"]];[["text","ze"]];[["text","se"]];;;0;1
5405;[["text","△_▽"]];[["text","s"]];[["text","z"]];;;0;1
5406;[["text","▽◯◯▽_◁▷"]];[["text","s"]];[["text","z"]];;;0;1
5407;[["text","◯◯▽_△△◯▷"]];[["text","s"]];[["text","z"]];;;0;1
5408;[["text","◁◯◁_△▽△◁"]];[["text","s"]];[["text","z"]];;;0;1
5409;[["text","◯_▷◁◯◁◁▷"]];[["text","s"]];[["text","z"]];;;0;1
5410;[["text","▷△▷△▽_△"]];[["text","z"]];[["text","s"]];;;0;1
5411;[["text","◁▽◁▽_△◁"]];[["text","z"]];[["text","s"]];;;0;1
5412;[["text","▽◯_▷"]];[["text","z"]];[["text","s"]];;;0;1
5413;[["text","▷◁_▷△"]];[["text","s"]];[["text","z"]];;;0;1
5414;[["text","△_◁◯△◯"]];[["text","s"]];[["text","z"]];;;0;1
5415;[["text","△_▷▷▷"]];[["text","s"]];[["text","z"]];;;0;1
5416;[["text","▽_▷▷"]];[["text","s"]];[["text","z"]];;;0;1
5417;[["text","▷_▽▷▷"]];[["text","s"]];[["text","z"]];;;0;1
5418;[["text","▷◯▽◯_△"]];[["text","s"]];[["text","z"]];;;0;1
5419;[["text","▽_◯"]];[["text","s"]];[["text","z"]];;;0;1
5420;[["text","▽_▷"]];[["text","s"]];[["text","z"]];;;0;1
5421;[["text","◯◯▷_▷"]];[["text","se"]];[["text","ze"]];;;0;1
5422;[["text","▷_▷▷◯▷"]];[["text","z"]];[["text","s"]];;;0;1
5423;[["text","▷▷▽◁_◁"]];[["text","z"]];[["text","s"]];;;0;1
5424;[["text","▷_△"]];[["text","s"]];[["text","z"]];;;0;1
5425;[["text","▷▽_△"]];[["text","z"]];[["text","s"]];;;0;1
5426;[["text","▽△▽△▷_△◯"]];[["text","s"]];[["text","z"]];;;0;1
5427;[["text","▽▽_◯"]];[["text","s"]];[["text","z"]];;;0;1
5428;[["text","▷▽▷_◯▽"]];[["text","z"]];[["text","s"]];;;0;1
5429;[["text","▷_▷"]];[["text","ěz"]];[["text","ízů"]];;;0;1
5430;[["text","◯_◁"]];[["text","ích"]];[["text","ech"]];;;0;1
5431;[["text","▽▷△▽_◁▷▽"]];[["text","ům"]];[["text","ím"]];;;0;1
5432;[["text","◁_◯△▷▽"]];[["text","y"]];[["text","ami"]];;;0;1
5433;[["text","◁▷▽_△▷"]];[["text","ech"]];[["text","ách"]];;;0;1
5436;[["text","▷◯_▽▽◯"]];[["text","usu"]];[["text","u"]];;;0;1
5437;[["text","◯_▽◁"]];[["text","usu"]];[["text","u"]];;;0;1
5438;[["text","◯_▽"]];[["text","a"]];[["text","umu"]];;;0;1
5439;[["text","△△▽_▷△◯"]];[["text","ích"]];[["text","ách"]];;;0;1
5440;[["text","◯◯◯▷△_◯"]];[["text","a"]];[["text","umu"]];;;0;1
5441;[["text","◁◯▽▷_◯"]];[["text","ech"]];[["text","ách"]];;;0;1
5442;[["text","◯▷◁_▽"]];[["text","usu"]];[["text","u"]];;;0;1
5443;[["text","▽▷▽_◯◁◁▷"]];[["text","usu"]];[["text","u"]];;;0;1
5444;[["text","▷◯_△◯▽△"]];[["text","u"]];[["text","usu"]];;;0;1
5447;[["text","◁▷▷_◯▷▷▽"]];[["text","a"]];[["text","i"]];;;0;1
5448;[["text","▷◯▽◯▷_◁"]];[["text","u"]];[["text","usu"]];;;0;1
5449;[["text","△▽_◯▽▷△▽"]];[["text","u"]];[["text","usu"]];;;0;1
5450;[["text","△_▽◯◁◯△"]];[["text","usy"]];[["text","y"]];;;0;1
5451;[["text","▷▽▷▷_▷"]];[["text","u"]];[["text","usu"]];;;0;1
5452;[["text","◁▽_△▷▷◁◁"]];[["text","atem"]];[["text","em"]];;;0;1
5453;[["text","▷▽_◯"]];[["text","atu"]];[["text","a"]];;;0;1
5454;[["text","▽_△▷"]];[["text","atech"]];[["text","a"]];;;0;1
5455;[["text","◯◯_▷"]];[["text","eu"]];[["text","ej"]];;;0;1
5456;[["text","◁◁△_▷"]];[["text","é"]];[["text","ém"]];;;0;1
5457;[["text","▷◯△_▷"]];[["text","e"]];[["text","ích"]];;;0;1
5458;[["text","▽▷_◁▷"]];[["text","atu"]];[["text","a"]];;;0;1
5461;[["text","◁▽◁◁_◯"]];[["text","ích"]];[["text","ech"]];;;0;1
5462;[["text","△▽△_◯▷"]];[["text","é"]];[["text","ém"]];;;0;1
5463;[["text","◯_△"]];[["text","usem"]];[["text","em"]];;;0;1
5465;[["text","▽◁_◯◯"]];[["text","ji"]];[["text","e"]];;;0;1
5467;[["text","▷▷◯▷_▽"]];[["text","u"]];[["text","umu"]];;;0;1
5468;[["text","△_▽▽"]];[["text","i"]];[["text","y"]];;;0;1
5469;[["text","△◁_◁△◯"]];[["text","y"]];[["text","i"]];;;0;1
5470;[["text","▽▽△▽_◁"]];[["text","y"]];[["text","i"]];;;0;1
5471;[["text","▽_▽▽"]];[["text","í"]];[["text","ý"]];;;0;1
5472;[["text","◁◯_▽◁"]];[["text","i"]];[["text","y"]];;;0;1
5473;[["text","◯_▷◁◁"]];[["text","í"]];[["text","ý"]];;;0;1
5474;[["text","▷_▷▽"]];[["text","y"]];[["text","i"]];;;0;1
5475;[["text","▷▽◁▷◯_◯"]];[["text","y"]];[["text","i"]];;;0;1
5476;[["text","◁△▽▽_▷▽"]];[["text","y"]];[["text","i"]];;;0;1
5477;[["text","▽◯△_◁▷"]];[["text","y"]];[["text","i"]];;;0;1
5478;[["text","▷△◯◁▷_△▷"]];[["text","y"]];[["text","i"]];;;0;1
5479;[["text","◁◁◯_△▽▷"]];[["text","ý"]];[["text","í"]];;;0;1
5480;[["text","▷▽▷△▽_▷"]];[["text","i"]];[["text","y"]];;;0;1
5481;[["text","◯▷◁◁_▷◯▽"]];[["text","i"]];[["text","y"]];;;0;1
5482;[["text","◁▽◁△◯_▽▷"]];[["text","i"]];[["text","y"]];;;0;1
5483;[["text","◯◁▽△_◁"]];[["text","y"]];[["text","i"]];;;0;0
5484;[["text","◁_◯"]];[["text","ý"]];[["text","í"]];;;0;1
5485;[["text","◁△◁△_▷"]];[["text","ý"]];[["text","í"]];;;0;1
5486;[["text","◯▷△_◯"]];[["text","í"]];[["text","ý"]];;;0;1
5487;[["text","▽_△◯"]];[["text","i"]];[["text","y"]];;;0;1
5488;[["text","▷◁▷▷_△△"]];[["text","i"]];[["text","y"]];;;0;1
5489;[["text","◁◯_▷◁"]];[["text","i"]];[["text","y"]];;;0;1
5490;[["text","▷_◯◁◁▽"]];[["text","í"]];[["text","ý"]];;;0;1
5491;[["text","▷▷_◁△◁◯"]];[["text","i"]];[["text","y"]];;;0;1
5492;[["text","◯_△▽◯"]];[["text","i"]];[["text","y"]];;;0;0
5493;[["text","▽_▽"]];[["text","i"]];[["text","y"]];;;0;1
5494;[["text","◁_◁◁◁"]];[["text","í"]];[["text","ý"]];;;0;1
5495;[["text","◁_▽"]];[["text","y"]];[["text","i"]];;;0;1
5496;[["text","▷◯_◁▷▽◯△"]];[["text","y"]];[["text","i"]];;;0;1
5497;[["text","▽▽△▽△_▽"]];[["text","y"]];[["text","i"]];;;0;1
5498;[["text","▽_◁◯▷"]];[["text","i"]];[["text","y"]];;;0;1
5499;[["text","◁_▷◯▷"]];[["text","i"]];[["text","y"]];;;0;1
5500;[["text","▷△△_◯◯◯"]];[["text","í"]];[["text","ý"]];;;0;1
5501;[["text","◁▷_▷"]];[["text","í"]];[["text","ý"]];;;0;1
5502;[["text","▷▽◯▽_△"]];[["text","i"]];[["text","y"]];;;0;1
5503;[["text","▽◁▷△◁_◯◯"]];[["text","y"]];[["text","i"]];;;0;1
5504;[["text","◯△△△◁_▽"]];[["text","y"]];[["text","i"]];;;0;1
5505;[["text","◁◯_◁▽"]];[["text","y"]];[["text","i"]];;;0;1
5506;[["text","▽◁_◁"]];[["text","í"]];[["text","ý"]];;;0;1
5507;[["text","▷▽◯▷▷_▽"]];[["text","í"]];[["text","ý"]];;;0;1
5508;[["text","▷_△"]];[["text","y"]];[["text","i"]];;;0;1
5509;[["text","△▽▽_△▷◁▷"]];[["text","i"]];[["text","y"]];;;0;1
5510;[["text","◁◁_▷▷▽△"]];[["text","í"]];[["text","ý"]];;;0;1
5511;[["text","◁◁△△_◯▷"]];[["text","í"]];[["text","ý"]];;;0;1
5512;[["text","△_△▷◯▽"]];[["text","ý"]];[["text","í"]];;;0;0
5513;[["text","▷_◯△▽◁△▷"]];[["text","ý"]];[["text","í"]];;;0;1
5514;[["text","▷△◁◯▷_▽"]];[["text","y"]];[["text","i"]];;;0;1
5515;[["text","▽_△◁"]];[["text","i"]];[["text","y"]];;;0;1
5516;[["text","◁_△◁▽◁"]];[["text","i"]];[["text","y"]];;;0;1
5517;[["text","◯_▷▽▷◁"]];[["text","y"]];[["text","i"]];;;0;1
5518;[["text","◯◯▷△_△△"]];[["text","ý"]];[["text","í"]];;;0;0
5519;[["text","◯▽_▷"]];[["text","ý"]];[["text","í"]];;;0;1
5520;[["text","△_◯"]];[["text","ý"]];[["text","í"]];;;0;1
5521;[["text","▽_▷◯◁"]];[["text","y"]];[["text","i"]];;;0;0
5522;[["text","▷_◯"]];[["text","P"]];[["text","p"]];;;0;1
5523;[["text","△◁_▷"]];[["text","H"]];[["text","h"]];;;0;1
5524;[["text","▷◯_◁△◯"]];[["text","h"]];[["text","H"]];;;0;1
5525;[["text","◯_▷◯△◯"]];[["text","h"]];[["text","H"]];;;0;1
5526;[["text","◯◯_▽△△◯"]];[["text","S"]];[["text","s"]];;;0;1
5527;[["text","▷_▽"]];[["text","S"]];[["text","s"]];;;0;1
5528;[["text","▷◯◯◯◁_▷▷"]];[["text","k"]];[["text","K"]];;;0;1
5529;[["text","◁▷◁_△"]];[["text","S"]];[["text","s"]];;;0;1
5530;[["text","△▽_◯◁"]];[["text","k"]];[["text","K"]];;;0;1
5531;[["text","△△◁▽▷_△▽"]];[["text","s"]];[["text","S"]];;;0;1
5532;[["text","▷◯◁_▽▽△"]];[["text","V"]];[["text","v"]];;;0;1
5533;[["text","▽_◯"]];[["text","H"]];[["text","h"]];;;0;1
5534;[["text","△_▽◁▷◯▷◁"]];[["text","p"]];[["text","P"]];;;0;1
5535;[["text","◯△◯◁_△"]];[["text","L"]];[["text","l"]];;;0;1
5536;[["text","◁_◁"]];[["text","p"]];[["text","P"]];;;0;1
5537;[["text","◯◁▷_◯▽"]];[["text","Š"]];[["text","š"]];;;0;1
5538;[["text","◯_◁◯"]];[["text","V"]];[["text","v"]];;;0;1
5539;[["text","▽◁◁▷△_▷△"]];[["text","m"]];[["text","M"]];;;0;1
5540;[["text","◯▽▷_▽"]];[["text","p"]];[["text","P"]];;;0;1
5541;[["text","▷_▷"]];[["text","z"]];[["text","Z"]];;;0;1
5542;[["text","◯_◁"]];[["text","Z"]];[["text","z"]];;;0;1
5543;[["text","◁_▽"]];[["text","H"]];[["text","h"]];;;0;1
5544;[["text","△△_▽▷"]];[["text","h"]];[["text","H"]];;;0;1
5545;[["text","△_△◁"]];[["text","C"]];[["text","c"]];;;0;0
5546;[["text","◁◁_△▽"]];[["text","S"]];[["text","s"]];;;0;1
5547;[["text","◯_▷◁▽"]];[["text","r"]];[["text","R"]];;;0;1
5548;[["text","△◁△_▽◁"]];[["text","r"]];[["text","R"]];;;0;1
5549;[["text","▷◯▷◯▽_▷"]];[["text","k"]];[["text","K"]];;;0;1
5550;[["text","△▽_▽"]];[["text","B"]];[["text","b"]];;;0;1
5551;[["text","△◯_▷"]];[["text","c"]];[["text","C"]];;;0;1
5552;[["text","▷_▽◁◯◯"]];[["text","z"]];[["text","Z"]];;;0;1
5553;[["text","▷◁_◯▽▽◁△"]];[["text","B"]];[["text","b"]];;;0;1
5554;[["text","◯_▽◯△◯◯▷"]];[["text","v"]];[["text","V"]];;;0;1
5555;[["text","▷▽△_◁◁◁"]];[["text","d"]];[["text","D"]];;;0;1
5556;[["text","◯▷_▷▽▷"]];[["text","U"]];[["text","u"]];;;0;1
5557;[["text","◁_◯◁▽"]];[["text","p"]];[["text","P"]];;;0;1
5558;[["text","△△_◯"]];[["text","R"]];[["text","r"]];;;0;1
5559;[["text","▽◯_▽▷◁△"]];[["text","r"]];[["text","R"]];;;0;1
5560;[["text","◁△_△◁▷"]];[["text","h"]];[["text","H"]];;;0;1
5561;[["text","▽◯▷_◯▽"]];[["text","p"]];[["text","P"]];;;0;1
5562;[["text","▷_◯◯◁"]];[["text","D"]];[["text","d"]];;;0;1
5563;[["text","◁_▽◯◁◁◯▽"]];[["text","ž"]];[["text","Ž"]];;;0;1
5564;[["text","◁_▽◯▷"]];[["text","a"]];[["text","A"]];;;0;1
5565;[["text","◁_◯"]];[["text","P"]];[["text","p"]];;;0;1
5566;[["text","◯_△"]];[["text","ž"]];[["text","Ž"]];;;0;1
5567;[["text","▽_▷△◁"]];[["text","M"]];[["text","m"]];;;0;0
5568;[["text","◁▷_◯▽◯"]];[["text","ř"]];[["text","Ř"]];;;0;1
5569;[["text","▷_▽◁▷▽"]];[["text","č"]];[["text","Č"]];;;0;1
5570;[["text","▽_◁△◁"]];[["text","V"]];[["text","v"]];;;0;1
5571;[["text","◯◁▷_◯▷▷◯"]];[["text","ú"]];[["text","Ú"]];;;0;1
5572;[["text","△▽◯_△"]];[["text","H"]];[["text","h"]];;;0;1
5573;[["text","△◁_△"]];[["text","p"]];[["text","P"]];;;0;1
5574;[["text","◁◁_◯"]];[["text","D"]];[["text","d"]];;;0;1
5575;[["text","▷▷_△"]];[["text","a"]];[["text","A"]];;;0;1
5576;[["text","◁△_◁△"]];[["text","V"]];[["text","v"]];;;0;1
5577;[["text","◯◁▽_▷◯"]];[["text","Š"]];[["text","š"]];;;0;1
5578;[["text","◁△◁_◯"]];[["text","l"]];[["text","L"]];;;0;1
5579;[["text","△◁_△▽"]];[["text","Z"]];[["text","z"]];;;0;1
5580;[["text","△_◁"]];[["text","B"]];[["text","b"]];;;0;1
5581;[["text","▽◯△_◁"]];[["text","s"]];[["text","S"]];;;0;1
5582;[["text","▷▷▷◁_◯"]];[["text","S"]];[["text","s"]];;;0;1
5583;[["text","▷△_▷"]];[["text","j"]];[["text","J"]];;;0;1
5584;[["text","◁_△▽"]];[["text","a"]];[["text","A"]];;;0;1
5585;[["text","◯▷◯▷_◯◯"]];[["text","S"]];[["text","s"]];;;0;1
5586;[["text","◯_△"]];[["text","č"]];[["text","Č"]];;;0;1
5587;[["text","▷◯_△◯"]];[["text","V"]];[["text","v"]];;;0;1
5588;[["text","△▽▽_▷◁▽◯"]];[["text","V"]];[["text","v"]];;;0;1
5589;[["text","▽▽◁◁_▷△▽"]];[["text","p"]];[["text","P"]];;;0;1
5590;[["text","▽△_▷△◯"]];[["text","m"]];[["text","M"]];;;0;0
5591;[["text","▷◁_△▷◁▷△"]];[["text","V"]];[["text","v"]];;;0;1
5592;[["text","▽_△"]];[["text","l"]];[["text","L"]];;;0;1
5593;[["text","◯◁△▷▷◯_▽"]];[["text","Z"]];[["text","z"]];;;0;1
5594;[["text","◯◁_▷◯◯▽"]];[["text","B"]];[["text","b"]];;;0;1
5595;[["text","▽_▽△◯"]];[["text","s"]];[["text","S"]];;;0;1
5596;[["text","◁▷_▷"]];[["text","ú"]];[["text","Ú"]];;;0;1
5597;[["text","▷▷_▽◯△"]];[["text","H"]];[["text","h"]];;;0;1
5598;[["text","▷▷◁_◯"]];[["text","Š"]];[["text","š"]];;;0;1
5599;[["text","◁▽_◁◁◁"]];[["text","j"]];[["text","J"]];;;0;1
5600;[["text","▷_▽"]];[["text","D"]];[["text","d"]];;;0;1
5601;[["text","△_◯"]];[["text","ř"]];[["text","Ř"]];;;0;1
5602;[["text","▷▽◁◯_△△▷"]];[["text","j"]];[["text","J"]];;;0;1
5603;[["text","◁▷◯_▽◁◯▽"]];[["text","p"]];[["text","P"]];;;0;1
5604;[["text","△_◁◯"]];[["text","V"]];[["text","v"]];;;0;1
5605;[["text","◯_▽▷"]];[["text","K"]];[["text","k"]];;;0;1
5606;[["text","△_▷◯◁▷◁"]];[["text","t"]];[["text","T"]];;;0;1
5607;[["text","◯▷_◯"]];[["text","v"]];[["text","V"]];;;0;1
5608;[["text","◯◯▷_△"]];[["text","n"]];[["text","N"]];;;0;1
5609;[["text","▷△△▷_◁"]];[["text","V"]];[["text","v"]];;;0;1
5610;[["text","◁_◯"]];[["text","V"]];[["text","v"]];;;0;1
5611;[["text","◯△▽◁▽_▽"]];[["text","N"]];[["text","n"]];;;0;1
5612;[["text","◯▷◁◁▽_▽▷"]];[["text","n"]];[["text","N"]];;;0;1
5613;[["text","▽▽◯▽_◯◁▷"]];[["text","D"]];[["text","d"]];;;0;1
5614;[["text","◁_◁"]];[["text","V"]];[["text","v"]];;;0;1
5615;[["text","◁▷_▷◁▷"]];[["text","Z"]];[["text","z"]];;;0;1
5616;[["text","◯_▷"]];[["text","p"]];[["text","P"]];;;0;1
5617;[["text","◯◁_◯▽"]];[["text","v"]];[["text","V"]];;;0;1
5618;[["text","◁_◯▽"]];[["text","p"]];[["text","P"]];;;0;1
5619;[["text","▽_◯"]];[["text","v"]];[["text","V"]];;;0;1
5620;[["text","△▷_△◁"]];[["text","j"]];[["text","J"]];;;0;1
5621;[["text","△▷◁_▽▽◯"]];[["text","V"]];[["text","v"]];;;0;1
5622;[["text","▷◁▷△_◁▷"]];[["text","s"]];[["text","S"]];;;0;1
5623;[["text","▷◁_△▷◁◯"]];[["text","n"]];[["text","N"]];;;0;1
5624;[["text","▷_▷▷◯▷"]];[["text","p"]];[["text","P"]];;;0;1
5625;[["text","▽▷▽_◯▽▷"]];[["text","H"]];[["text","h"]];;;0;1
5626;[["text","▷◁△_▽"]];[["text","b"]];[["text","B"]];;;0;1
5627;[["text","◁▷▷▽_◁◁"]];[["text","D"]];[["text","d"]];;;0;1
5628;[["text","▷◁_◯"]];[["text","j"]];[["text","J"]];;;0;1
5629;[["text","◯△_△▷△"]];[["text","k"]];[["text","K"]];;;0;1
5630;[["text","▽▽◁_◯"]];[["text","h"]];[["text","H"]];;;0;1
5631;[["text","◁_◁◁◁◁"]];[["text","d"]];[["text","D"]];;;0;1
5632;[["text","◁◁_△▷"]];[["text","B"]];[["text","b"]];;;0;1
5633;[["text","▷_▷△▽"]];[["text","S"]];[["text","s"]];;;0;1
5634;[["text","◯△_◁▽◯◁"]];[["text","V"]];[["text","v"]];;;0;1
5635;[["text","▷▽▽▷▽_▽"]];[["text","l"]];[["text","L"]];;;0;1
5636;[["text","△△▷▷_▽"]];[["text","Š"]];[["text","š"]];;;0;1
5637;[["text","◁△◯▷_◯◁"]];[["text","S"]];[["text","s"]];;;0;0
5638;[["text","▽▷◁△_◯"]];[["text","J"]];[["text","j"]];;;0;1
5639;[["text","◯_◁△◁◁"]];[["text","M"]];[["text","m"]];;;0;1
5640;[["text","▽_◯"]];[["text","Z"]];[["text","z"]];;;0;1
5641;[["text","▽▷◯◁_▽◁"]];[["text","P"]];[["text","p"]];;;0;1
5642;[["text","◁◁_▽▽▽"]];[["text","s"]];[["text","S"]];;;0;1
5643;[["text","△◯_▷▷"]];[["text","j"]];[["text","J"]];;;0;1
5644;[["text","▽◯△◁_▽"]];[["text","z"]];[["text","Z"]];;;0;1
5645;[["text","◯▷_▷◁◁"]];[["text","m"]];[["text","M"]];;;0;1
5646;[["text","△_△▷▷"]];[["text","V"]];[["text","v"]];;;0;1
5647;[["text","▽◁△_◁"]];[["text","H"]];[["text","h"]];;;0;1
5648;[["text","▷_△"]];[["text","H"]];[["text","h"]];;;0;1
5649;[["text","◁△_▽"]];[["text","d"]];[["text","D"]];;;0;1
5650;[["text","△_▽"]];[["text","P"]];[["text","p"]];;;0;1
5651;[["text","◯△◯_◯▷◁△"]];[["text","k"]];[["text","K"]];;;0;1
5652;[["text","△◯△◁_◯"]];[["text","S"]];[["text","s"]];;;0;1
5653;[["text","▷▽▽_◁△◁"]];[["text","č"]];[["text","Č"]];;;0;1
5654;[["text","◯_△"]];[["text","S"]];[["text","s"]];;;0;1
5655;[["text","▷_△"]];[["text","J"]];[["text","j"]];;;0;1
5656;[["text","◯_▷"]];[["text","M"]];[["text","m"]];;;0;1
5657;[["text","△▽◁_▽▷△"]];[["text","Z"]];[["text","z"]];;;0;1
5658;[["text","◯△▷_▽◁◯▽"]];[["text","P"]];[["text","p"]];;;0;1
5659;[["text","◯_△◁"]];[["text","s"]];[["text","S"]];;;0;1
5660;[["text","◁◁▽▽_▷△▽"]];[["text","z"]];[["text","Z"]];;;0;1
5661;[["text","▽_◁"]];[["text","m"]];[["text","M"]];;;0;1
